DATE,DCOILBRENTEU_NBD20001229
2013-06-17,468.55624
2013-06-18,465.94331
2013-06-19,467.49336
2013-06-20,454.91585
2013-06-21,444.46413
2013-06-24,441.98406
2013-06-25,449.55713
2013-06-26,445.61559
2013-06-27,455.00443
2013-06-28,453.89725
2013-07-01,456.99734
2013-07-02,460.40744
2013-07-03,469.97343
2013-07-04,.
2013-07-05,475.90788
2013-07-08,477.19221
2013-07-09,477.85651
2013-07-10,480.20372
2013-07-11,479.09655
2013-07-12,482.86094
2013-07-15,482.94951
2013-07-16,484.01240
2013-07-17,485.69531
2013-07-18,485.87245
2013-07-19,484.23384
2013-07-22,481.93091
2013-07-23,483.92383
2013-07-24,479.31798
2013-07-25,478.74225
2013-07-26,476.39504
2013-07-29,478.74225
2013-07-30,475.95217
2013-07-31,477.81222
2013-08-01,486.89105
2013-08-02,485.51816
2013-08-05,486.31532
2013-08-06,481.70948
2013-08-07,480.02657
2013-08-08,475.28787
2013-08-09,480.46944
2013-08-12,483.96811
2013-08-13,490.21258
2013-08-14,488.30824
2013-08-15,494.15412
2013-08-16,495.21701
2013-08-19,493.40124
2013-08-20,490.43401
2013-08-21,490.78831
2013-08-22,489.41541
2013-08-23,496.54562
2013-08-26,497.03277
2013-08-27,510.23029
2013-08-28,514.92471
2013-08-29,517.75908
2013-08-30,513.59610
2013-09-02,.
2013-09-03,511.47033
2013-09-04,512.17892
2013-09-05,512.88751
2013-09-06,518.82197
2013-09-09,510.18601
2013-09-10,496.45704
2013-09-11,497.65279
2013-09-12,500.93003
2013-09-13,501.81577
2013-09-16,490.96546
2013-09-17,482.94951
2013-09-18,483.12666
2013-09-19,490.07972
2013-09-20,488.13109
2013-09-23,480.77945
2013-09-24,476.88220
2013-09-25,484.76528
2013-09-26,482.10806
2013-09-27,484.72099
2013-09-30,477.63508
2013-10-01,475.28787
2013-10-02,483.12666
2013-10-03,484.89814
2013-10-04,484.58813
2013-10-07,485.65102
2013-10-08,489.63685
2013-10-09,482.81665
2013-10-10,494.37555
2013-10-11,490.03543
2013-10-14,487.73251
2013-10-15,490.12400
2013-10-16,490.65545
2013-10-17,485.16386
2013-10-18,484.49956
2013-10-21,484.80957
2013-10-22,485.25244
2013-10-23,477.14792
2013-10-24,472.23206
2013-10-25,468.11337
2013-10-28,479.58370
2013-10-29,478.47653
2013-10-30,480.11515
2013-10-31,476.21789
2013-11-01,468.46767
2013-11-04,464.34898
2013-11-05,465.05757
2013-11-06,467.05049
2013-11-07,456.51019
2013-11-08,461.86891
2013-11-11,468.37910
2013-11-12,470.72631
2013-11-13,473.42781
2013-11-14,479.58370
2013-11-15,479.40655
2013-11-18,481.84234
2013-11-19,479.58370
2013-11-20,479.49513
2013-11-21,486.71391
2013-11-22,493.17981
2013-11-25,490.83260
2013-11-26,496.19132
2013-11-27,493.00266
2013-11-28,.
2013-11-29,491.89548
2013-12-02,493.75554
2013-12-03,500.70859
2013-12-04,501.63862
2013-12-05,496.32418
2013-12-06,493.79982
2013-12-09,487.46678
2013-12-10,482.32950
2013-12-11,484.80957
2013-12-12,482.68379
2013-12-13,478.65368
2013-12-16,488.48539
2013-12-17,482.32950
2013-12-18,485.20815
2013-12-19,490.61116
2013-12-20,496.67848
2013-12-23,494.15412
2013-12-24,494.10983
2013-12-25,.
2013-12-26,494.46413
2013-12-27,496.27989
2013-12-30,489.23826
2013-12-31,486.93534
2014-01-01,.
2014-01-02,478.03366
2014-01-03,471.96634
2014-01-06,472.58636
2014-01-07,473.91497
2014-01-08,475.73074
2014-01-09,476.04074
2014-01-10,471.39061
2014-01-13,478.38795
2014-01-14,474.40213
2014-01-15,478.69796
2014-01-16,475.90788
2014-01-17,480.29229
2014-01-20,478.34367
2014-01-21,483.48096
2014-01-22,485.78388
2014-01-23,485.78388
2014-01-24,483.34810
2014-01-27,481.48804
2014-01-28,483.17095
2014-01-29,481.97520
2014-01-30,484.32241
2014-01-31,479.00797
2014-02-03,471.87777
2014-02-04,474.04783
2014-02-05,473.02923
2014-02-06,478.96368
2014-02-07,487.68822
2014-02-10,487.95394
2014-02-11,483.65810
2014-02-12,481.04517
2014-02-13,482.63950
2014-02-14,481.08946
2014-02-17,.
2014-02-18,487.77679
2014-02-19,488.79539
2014-02-20,484.58813
2014-02-21,482.86094
2014-02-24,486.09389
2014-02-25,483.56953
2014-02-26,484.45527
2014-02-27,480.69088
2014-02-28,482.63950
2014-03-03,492.73694
2014-03-04,483.48096
2014-03-05,478.96368
2014-03-06,478.25509
2014-03-07,483.34810
2014-03-10,479.49513
2014-03-11,479.84942
2014-03-12,477.76794
2014-03-13,475.99646
2014-03-14,478.65368
2014-03-17,473.82640
2014-03-18,472.94066
2014-03-19,469.22055
2014-03-20,468.24624
2014-03-21,474.75642
2014-03-24,472.05492
2014-03-25,473.91497
2014-03-26,468.99911
2014-03-27,472.01063
2014-03-28,472.27635
2014-03-31,469.22055
2014-04-01,468.11337
2014-04-02,457.79451
2014-04-03,464.48184
2014-04-04,471.25775
2014-04-07,464.52613
2014-04-08,468.68911
2014-04-09,475.59787
2014-04-10,474.31355
2014-04-11,475.37644
2014-04-14,476.88220
2014-04-15,483.17095
2014-04-16,485.87245
2014-04-17,486.22675
2014-04-18,.
2014-04-21,485.78388
2014-04-22,480.69088
2014-04-23,480.42516
2014-04-24,486.22675
2014-04-25,485.07529
2014-04-28,483.25952
2014-04-29,486.66962
2014-04-30,481.08946
2014-05-01,481.08946
2014-05-02,484.85385
2014-05-05,484.85385
2014-05-06,479.62799
2014-05-07,479.05226
2014-05-08,479.14083
2014-05-09,479.45084
2014-05-12,479.93800
2014-05-13,481.75376
2014-05-14,486.58105
2014-05-15,486.00531
2014-05-16,491.14260
2014-05-19,490.87688
2014-05-20,488.70682
2014-05-21,493.00266
2014-05-22,491.09832
2014-05-23,487.99823
2014-05-26,487.20106
2014-05-27,486.31532
2014-05-28,483.12666
2014-05-29,487.06820
2014-05-30,483.65810
2014-06-02,484.23384
2014-06-03,482.15235
2014-06-04,483.03809
2014-06-05,480.20372
2014-06-06,483.65810
2014-06-09,489.59256
2014-06-10,483.52524
2014-06-11,486.40390
2014-06-12,496.81134
2014-06-13,501.10717
2014-06-16,502.30292
2014-06-17,504.96014
2014-06-18,505.97874
2014-06-19,510.14172
2014-06-20,507.30735
2014-06-23,503.18866
2014-06-24,503.72011
2014-06-25,499.73428
2014-06-26,498.71568
2014-06-27,498.75996
2014-06-30,491.71833
2014-07-01,490.87688
2014-07-02,487.95394
2014-07-03,482.63950
2014-07-04,.
2014-07-07,481.39947
2014-07-08,476.74934
2014-07-09,473.16209
2014-07-10,470.32772
2014-07-11,468.42338
2014-07-14,463.81754
2014-07-15,463.81754
2014-07-16,466.82905
2014-07-17,469.61913
2014-07-18,469.57484
2014-07-21,468.15766
2014-07-22,471.56776
2014-07-23,473.20638
2014-07-24,468.46767
2014-07-25,473.38353
2014-07-28,472.54207
2014-07-29,473.78211
2014-07-30,471.52347
2014-07-31,464.74756
2014-08-01,458.14880
2014-08-04,458.94597
2014-08-05,455.35872
2014-08-06,461.33747
2014-08-07,460.67316
2014-08-08,457.75022
2014-08-11,458.23738
2014-08-12,450.31001
2014-08-13,452.92294
2014-08-14,447.96280
2014-08-15,447.87422
2014-08-18,440.07972
2014-08-19,441.71833
2014-08-20,442.51550
2014-08-21,444.10983
2014-08-22,443.26838
2014-08-25,445.03986
2014-08-26,445.08415
2014-08-27,444.64128
2014-08-28,446.01417
2014-08-29,447.82994
2014-09-01,.
2014-09-02,443.79982
2014-09-03,446.76705
2014-09-04,448.22852
2014-09-05,440.69973
2014-09-08,440.78831
2014-09-09,434.36670
2014-09-10,426.30647
2014-09-11,427.01506
2014-09-12,426.52790
2014-09-15,427.05934
2014-09-16,431.31089
2014-09-17,432.68379
2014-09-18,428.78654
2014-09-19,428.47653
2014-09-22,422.36492
2014-09-23,420.15058
2014-09-24,418.64482
2014-09-25,421.61205
2014-09-26,421.08060
2014-09-29,423.82640
2014-09-30,419.26484
2014-10-01,418.82197
2014-10-02,404.29584
2014-10-03,402.12578
2014-10-06,401.46147
2014-10-07,402.56864
2014-10-08,399.68999
2014-10-09,400.66430
2014-10-10,392.64836
2014-10-13,388.92826
2014-10-14,382.46236
2014-10-15,372.09920
2014-10-16,372.09920
2014-10-17,377.63508
2014-10-20,373.87068
2014-10-21,377.19221
2014-10-22,382.55093
2014-10-23,380.60230
2014-10-24,380.86802
2014-10-27,379.27369
2014-10-28,378.96368
2014-10-29,384.89814
2014-10-30,378.65368
2014-10-31,372.76351
2014-11-03,375.99646
2014-11-04,363.68468
2014-11-05,367.05049
2014-11-06,363.50753
2014-11-07,368.46767
2014-11-10,367.13906
2014-11-11,358.45881
2014-11-12,356.15589
2014-11-13,344.28698
2014-11-14,343.26838
2014-11-17,340.38973
2014-11-18,342.02834
2014-11-19,341.93977
2014-11-20,343.71125
2014-11-21,350.75288
2014-11-24,352.61293
2014-11-25,343.75554
2014-11-26,342.73694
2014-11-27,.
2014-11-28,318.37910
2014-12-01,313.86182
2014-12-02,315.01329
2014-12-03,310.58459
2014-12-04,303.27724
2014-12-05,301.15146
2014-12-08,290.69973
2014-12-09,292.78122
2014-12-10,280.42516
2014-12-11,281.88663
2014-12-12,273.11780
2014-12-15,270.54916
2014-12-16,266.87334
2014-12-17,265.01329
2014-12-18,260.45173
2014-12-19,260.71745
2014-12-22,258.23738
2014-12-23,261.60319
2014-12-24,259.83171
2014-12-25,.
2014-12-26,260.05314
2014-12-29,256.24446
2014-12-30,246.23561
2014-12-31,244.77414
2015-01-01,.
2015-01-02,245.26129
2015-01-05,226.21789
2015-01-06,221.96634
2015-01-07,217.27192
2015-01-08,218.91054
2015-01-09,210.98317
2015-01-12,207.70593
2015-01-13,199.86714
2015-01-14,202.92294
2015-01-15,211.07174
2015-01-16,209.83171
2015-01-19,.
2015-01-20,205.89017
2015-01-21,205.93446
2015-01-22,204.11869
2015-01-23,206.77591
2015-01-26,204.03012
2015-01-27,206.15589
2015-01-28,208.45881
2015-01-29,206.42161
2015-01-30,210.45173
2015-02-02,229.14083
2015-02-03,240.96546
2015-02-04,243.88840
2015-02-05,247.91851
2015-02-06,247.47564
2015-02-09,252.43578
2015-02-10,247.07706
2015-02-11,236.84677
2015-02-12,249.02569
2015-02-13,267.18335
2015-02-16,272.67493
2015-02-17,269.17626
2015-02-18,268.91054
2015-02-19,260.31887
2015-02-20,270.10629
2015-02-23,264.74756
2015-02-24,267.18335
2015-02-25,264.70328
2015-02-26,271.87777
2015-02-27,274.09212
2015-03-02,269.04340
2015-03-03,270.94774
2015-03-04,262.09035
2015-03-05,267.18335
2015-03-06,261.95748
2015-03-09,259.83171
2015-03-10,247.78565
2015-03-11,250.04429
2015-03-12,250.93003
2015-03-13,242.69265
2015-03-16,230.29229
2015-03-17,231.04517
2015-03-18,232.90523
2015-03-19,234.54384
2015-03-20,238.61825
2015-03-23,238.35252
2015-03-24,237.42250
2015-03-25,239.94686
2015-03-26,252.52436
2015-03-27,249.95571
2015-03-30,239.10540
2015-03-31,237.77679
2015-04-01,246.81134
2015-04-02,246.81134
2015-04-03,.
2015-04-06,246.81134
2015-04-07,254.87157
2015-04-08,249.86714
2015-04-09,248.18423
2015-04-10,251.63862
2015-04-13,253.05580
2015-04-14,255.49159
2015-04-15,262.71036
2015-04-16,266.29761
2015-04-17,271.52347
2015-04-20,271.03632
2015-04-21,266.25332
2015-04-22,266.25332
2015-04-23,277.50221
2015-04-24,278.83082
2015-04-27,278.38795
2015-04-28,277.28078
2015-04-29,283.30381
2015-04-30,282.99380
2015-05-01,284.01240
2015-05-04,286.18246
2015-05-05,289.81399
2015-05-06,293.26838
2015-05-07,287.55536
2015-05-08,282.63950
2015-05-11,278.21081
2015-05-12,288.26395
2015-05-13,293.75554
2015-05-14,290.43401
2015-05-15,286.49247
2015-05-18,288.52967
2015-05-19,281.13375
2015-05-20,281.31089
2015-05-21,286.53676
2015-05-22,286.53676
2015-05-25,.
2015-05-26,273.02923
2015-05-27,271.70062
2015-05-28,266.25332
2015-05-29,279.71656
2015-06-01,278.43224
2015-06-02,279.62799
2015-06-03,278.03366
2015-06-04,267.22764
2015-06-05,267.31621
2015-06-08,271.61205
2015-06-09,280.02657
2015-06-10,286.44818
2015-06-11,282.37378
2015-06-12,279.84942
2015-06-15,270.10629
2015-06-16,269.04340
2015-06-17,269.04340
2015-06-18,271.78919
2015-06-19,263.10895
2015-06-22,268.11337
2015-06-23,273.11780
2015-06-24,272.94066
2015-06-25,266.78477
2015-06-26,266.34190
2015-06-29,261.42604
2015-06-30,267.09477
2015-07-01,273.02923
2015-07-02,273.38353
2015-07-03,261.55890
2015-07-06,253.27724
2015-07-07,242.33835
2015-07-08,246.67848
2015-07-09,256.11160
2015-07-10,255.62445
2015-07-13,255.22586
2015-07-14,253.32152
2015-07-15,253.94154
2015-07-16,253.80868
2015-07-17,249.68999
2015-07-20,249.86714
2015-07-21,247.74136
2015-07-22,249.60142
2015-07-23,246.94420
2015-07-24,240.43401
2015-07-27,239.45970
2015-07-28,240.47830
2015-07-29,242.38264
2015-07-30,240.43401
2015-07-31,236.00531
2015-08-03,219.17626
2015-08-04,217.36050
2015-08-05,217.18335
2015-08-06,211.69176
2015-08-07,210.54030
2015-08-10,213.90611
2015-08-11,209.61027
2015-08-12,213.86182
2015-08-13,212.62179
2015-08-14,211.64748
2015-08-17,211.55890
2015-08-18,208.14880
2015-08-19,202.61293
2015-08-20,202.08149
2015-08-21,194.15412
2015-08-24,184.18955
2015-08-25,185.38530
2015-08-26,184.94243
2015-08-27,196.89991
2015-08-28,212.44464
2015-08-31,.
2015-09-01,216.12046
2015-09-02,211.11603
2015-09-03,223.25066
2015-09-04,215.19043
2015-09-07,205.58016
2015-09-08,216.47476
2015-09-09,212.75465
2015-09-10,211.55890
2015-09-11,207.57307
2015-09-14,203.14438
2015-09-15,203.32152
2015-09-16,218.55624
2015-09-17,213.77325
2015-09-18,209.38884
2015-09-21,210.98317
2015-09-22,206.77591
2015-09-23,212.57750
2015-09-24,208.41453
2015-09-25,209.38884
2015-09-28,203.89725
2015-09-29,210.71745
2015-09-30,209.43313
2015-10-01,210.27458
2015-10-02,206.15589
2015-10-05,218.99911
2015-10-06,227.36935
2015-10-07,228.78654
2015-10-08,230.86802
2015-10-09,230.64659
2015-10-12,225.64216
2015-10-13,216.74048
2015-10-14,213.68468
2015-10-15,212.00177
2015-10-16,216.82905
2015-10-19,210.40744
2015-10-20,207.83880
2015-10-21,206.90877
2015-10-22,206.33304
2015-10-23,205.04872
2015-10-26,206.24446
2015-10-27,201.68291
2015-10-28,210.80602
2015-10-29,212.75465
2015-10-30,212.57750
2015-11-02,212.17892
2015-11-03,212.57750
2015-11-04,207.97166
2015-11-05,208.99026
2015-11-06,204.11869
2015-11-09,200.97431
2015-11-10,205.66873
2015-11-11,199.20283
2015-11-12,199.20283
2015-11-13,185.91674
2015-11-16,178.38795
2015-11-17,182.81665
2015-11-18,183.56953
2015-11-19,186.97963
2015-11-20,188.17538
2015-11-23,193.53410
2015-11-24,196.54562
2015-11-25,192.91408
2015-11-26,192.86980
2015-11-27,190.74402
2015-11-30,193.66696
2015-12-01,190.30115
2015-12-02,185.65102
2015-12-03,186.00531
2015-12-04,183.52524
2015-12-07,175.77502
2015-12-08,174.66785
2015-12-09,172.89637
2015-12-10,171.16918
2015-12-11,163.81754
2015-12-14,161.69176
2015-12-15,166.78477
2015-12-16,163.68468
2015-12-17,160.71745
2015-12-18,162.79894
2015-12-21,156.51019
2015-12-22,156.15589
2015-12-23,158.50310
2015-12-24,164.83614
2015-12-25,.
2015-12-28,164.21612
2015-12-29,163.19752
2015-12-30,157.88308
2015-12-31,162.13463
2016-01-01,.
2016-01-04,160.67316
2016-01-05,157.48450
2016-01-06,150.08857
2016-01-07,148.67139
2016-01-08,140.25686
2016-01-11,133.48096
2016-01-12,129.05226
2016-01-13,126.57219
2016-01-14,127.72365
2016-01-15,127.54650
2016-01-18,121.16918
2016-01-19,121.16918
2016-01-20,115.19043
2016-01-21,122.18778
2016-01-22,134.89814
2016-01-25,132.06377
2016-01-26,137.02391
2016-01-27,140.96546
2016-01-28,146.19132
2016-01-29,146.76705
2016-02-01,143.71125
2016-02-02,137.20106
2016-02-03,143.40124
2016-02-04,145.08415
2016-02-05,143.26838
2016-02-08,140.12400
2016-02-09,133.52524
2016-02-10,131.26661
2016-02-11,127.63508
2016-02-12,140.83260
2016-02-15,.
2016-02-16,137.68822
2016-02-17,147.07706
2016-02-18,147.03277
2016-02-19,140.21258
2016-02-22,148.75996
2016-02-23,141.27547
2016-02-24,139.50399
2016-02-25,145.39415
2016-02-26,158.37024
2016-02-29,159.07883
2016-03-01,158.23738
2016-03-02,161.11603
2016-03-03,158.32595
2016-03-04,166.56333
2016-03-07,172.80779
2016-03-08,173.42781
2016-03-09,178.29938
2016-03-10,171.08060
2016-03-11,174.53499
2016-03-14,168.55624
2016-03-15,166.03189
2016-03-16,169.97343
2016-03-17,174.00354
2016-03-18,173.87068
2016-03-21,176.74934
2016-03-22,179.53942
2016-03-23,172.01063
2016-03-24,169.75199
2016-03-25,.
2016-03-28,169.75199
2016-03-29,162.75465
2016-03-30,162.75465
2016-03-31,162.75465
2016-04-01,161.29318
2016-04-04,159.65456
2016-04-05,158.90168
2016-04-06,167.27192
2016-04-07,164.52613
2016-04-08,180.29229
2016-04-11,184.14526
2016-04-12,190.52259
2016-04-13,189.59256
2016-04-14,190.52259
2016-04-15,182.99380
2016-04-18,184.41098
2016-04-19,190.52259
2016-04-20,190.83260
2016-04-21,192.55979
2016-04-22,194.72985
2016-04-25,190.30115
2016-04-26,194.59699
2016-04-27,195.61559
2016-04-28,201.94863
2016-04-29,202.12578
2016-05-02,202.92294
2016-05-03,190.83260
2016-05-04,190.78831
2016-05-05,196.58990
2016-05-06,197.51993
2016-05-09,187.90965
2016-05-10,194.90700
2016-05-11,204.07440
2016-05-12,205.62445
2016-05-13,208.37024
2016-05-16,214.74756
2016-05-17,215.72188
2016-05-18,216.69619
2016-05-19,208.19309
2016-05-20,214.96900
2016-05-23,211.55890
2016-05-24,214.43756
2016-05-25,216.43047
2016-05-26,219.30912
2016-05-27,217.40478
2016-05-30,.
2016-05-31,218.15766
2016-06-01,216.16475
2016-06-02,217.22764
2016-06-03,214.79185
2016-06-06,216.74048
2016-06-07,220.37201
2016-06-08,224.66785
2016-06-09,224.04783
2016-06-10,220.10629
2016-06-13,218.60053
2016-06-14,212.04606
2016-06-15,210.23029
2016-06-16,202.21435
2016-06-17,206.24446
2016-06-20,215.58902
2016-06-21,213.37467
2016-06-22,214.48184
2016-06-23,215.36758
2016-06-24,206.77591
2016-06-27,199.60142
2016-06-28,205.00443
2016-06-29,214.34898
2016-06-30,212.79894
2016-07-01,211.02746
2016-07-04,212.66608
2016-07-05,202.12578
2016-07-06,202.39150
2016-07-07,203.41010
2016-07-08,197.20992
2016-07-11,195.03986
2016-07-12,206.90877
2016-07-13,197.82994
2016-07-14,203.76439
2016-07-15,204.82728
2016-07-18,200.84145
2016-07-19,202.39150
2016-07-20,202.92294
2016-07-21,199.24712
2016-07-22,195.92560
2016-07-25,193.79982
2016-07-26,192.91408
2016-07-27,189.45970
2016-07-28,185.42958
2016-07-29,180.51373
2016-08-01,177.90080
2016-08-02,177.14792
2016-08-03,179.14083
2016-08-04,183.03809
2016-08-05,188.08680
2016-08-08,191.49690
2016-08-09,192.07263
2016-08-10,186.84677
2016-08-11,195.88131
2016-08-12,199.82285
2016-08-15,209.52170
2016-08-16,213.77325
2016-08-17,215.14615
2016-08-18,219.04340
2016-08-19,218.73339
2016-08-22,213.02037
2016-08-23,215.67759
2016-08-24,210.62888
2016-08-25,218.11337
2016-08-26,219.92914
2016-08-29,219.92914
2016-08-30,212.31178
2016-08-31,212.31178
2016-09-01,199.51284
2016-09-02,203.54296
2016-09-05,206.90877
2016-09-06,204.65013
2016-09-07,208.14880
2016-09-08,218.02480
2016-09-09,214.21612
2016-09-12,211.78034
2016-09-13,205.84588
2016-09-14,202.17006
2016-09-15,202.96723
2016-09-16,200.44287
2016-09-19,203.89725
2016-09-20,200.35430
2016-09-21,203.67582
2016-09-22,209.07883
2016-09-23,206.86448
2016-09-26,206.42161
2016-09-27,199.06997
2016-09-28,201.46147
2016-09-29,214.48184
2016-09-30,213.64039
2016-10-03,215.27901
2016-10-04,216.16475
2016-10-05,219.53056
2016-10-06,222.05492
2016-10-07,223.60496
2016-10-10,228.25509
2016-10-11,223.56067
2016-10-12,219.35341
2016-10-13,218.29052
2016-10-14,216.43047
2016-10-17,218.37910
2016-10-18,220.59345
2016-10-19,229.62799
2016-10-20,223.29495
2016-10-21,222.67493
2016-10-24,220.54916
2016-10-25,217.36050
2016-10-26,216.91763
2016-10-27,217.58193
2016-10-28,211.60319
2016-10-31,204.60585
2016-11-01,202.70151
2016-11-02,196.01417
2016-11-03,194.15412
2016-11-04,190.69973
2016-11-07,189.68113
2016-11-08,192.51550
2016-11-09,194.33127
2016-11-10,193.40124
2016-11-11,184.27812
2016-11-14,185.25244
2016-11-15,195.52702
2016-11-16,199.60142
2016-11-17,197.38707
2016-11-18,196.67848
2016-11-21,203.54296
2016-11-22,204.16298
2016-11-23,206.11160
2016-11-24,210.54030
2016-11-25,205.13729
2016-11-28,206.55447
2016-11-29,197.87422
2016-11-30,212.35607
2016-12-01,231.53233
2016-12-02,231.84234
2016-12-05,236.04960
2016-12-06,231.66519
2016-12-07,229.84942
2016-12-08,228.52081
2016-12-09,231.13375
2016-12-12,239.10540
2016-12-13,235.96103
2016-12-14,235.38530
2016-12-15,229.05226
2016-12-16,239.81399
2016-12-19,237.06820
2016-12-20,241.62976
2016-12-21,234.76528
2016-12-22,239.32684
2016-12-23,238.83968
2016-12-26,.
2016-12-27,.
2016-12-28,243.35695
2016-12-29,243.44553
2016-12-30,243.40124
2017-01-02,.
2017-01-03,243.79982
2017-01-04,241.67405
2017-01-05,243.53410
2017-01-06,247.56422
2017-01-09,240.87688
2017-01-10,235.60673
2017-01-11,237.42250
2017-01-12,241.40833
2017-01-13,240.78831
2017-01-16,240.47830
2017-01-17,242.16120
2017-01-18,238.13109
2017-01-19,235.51816
2017-01-20,243.75554
2017-01-23,242.69265
2017-01-24,242.24978
2017-01-25,240.65545
2017-01-26,247.51993
2017-01-27,242.69265
2017-01-30,242.55979
2017-01-31,244.68556
2017-02-01,247.07706
2017-02-02,247.74136
2017-02-03,247.65279
2017-02-06,243.66696
2017-02-07,238.21966
2017-02-08,241.00974
2017-02-09,239.06112
2017-02-10,244.46413
2017-02-13,239.81399
2017-02-14,243.40124
2017-02-15,241.67405
2017-02-16,239.85828
2017-02-17,241.27547
2017-02-20,244.68556
2017-02-21,249.51284
2017-02-22,243.13552
2017-02-23,247.20992
2017-02-24,242.20549
2017-02-27,242.02834
2017-02-28,236.31532
2017-03-01,246.76705
2017-03-02,239.85828
2017-03-03,239.68113
2017-03-06,242.38264
2017-03-07,241.85120
2017-03-08,236.04960
2017-03-09,224.31355
2017-03-10,224.22498
2017-03-13,221.87777
2017-03-14,219.66342
2017-03-15,224.22498
2017-03-16,223.91497
2017-03-17,224.00354
2017-03-20,224.40213
2017-03-21,222.05492
2017-03-22,219.48627
2017-03-23,222.18778
2017-03-24,221.30204
2017-03-27,221.96634
2017-03-28,224.62356
2017-03-29,227.45793
2017-03-30,231.39947
2017-03-31,231.17803
2017-04-03,230.46944
2017-04-04,235.07529
2017-04-05,236.53676
2017-04-06,237.46678
2017-04-07,240.21258
2017-04-10,242.64836
2017-04-11,242.38264
2017-04-12,242.47121
2017-04-13,243.79982
2017-04-14,.
2017-04-17,242.64836
2017-04-18,232.94951
2017-04-19,232.19663
2017-04-20,224.35784
2017-04-21,221.12489
2017-04-24,218.99911
2017-04-25,218.64482
2017-04-26,221.39061
2017-04-27,219.04340
2017-04-28,219.04340
2017-05-01,223.25066
2017-05-02,218.37910
2017-05-03,216.20903
2017-05-04,210.49601
2017-05-05,210.14172
2017-05-08,206.42161
2017-05-09,208.41453
2017-05-10,212.97609
2017-05-11,217.80337
2017-05-12,217.36050
2017-05-15,227.14792
2017-05-16,226.79362
2017-05-17,229.22941
2017-05-18,229.00797
2017-05-19,233.74668
2017-05-22,236.27104
2017-05-23,235.56244
2017-05-24,236.00531
2017-05-25,231.39947
2017-05-26,225.15500
2017-05-29,231.39947
2017-05-30,224.31355
2017-05-31,218.77768
2017-06-01,223.25066
2017-06-02,214.61470
2017-06-05,213.68468
2017-06-06,213.06466
2017-06-07,208.50310
2017-06-08,205.04872
2017-06-09,206.55447
2017-06-12,208.94597
2017-06-13,207.92737
2017-06-14,201.37290
2017-06-15,201.99291
2017-06-16,202.39150
2017-06-19,203.41010
2017-06-20,194.77414
2017-06-21,197.60850
2017-06-22,196.89991
2017-06-23,195.48273
2017-06-26,195.26129
2017-06-27,204.47298
2017-06-28,205.71302
2017-06-29,208.23738
2017-06-30,208.50310
2017-07-03,217.58193
2017-07-04,217.67050
2017-07-05,210.71745
2017-07-06,214.92471
2017-07-07,205.80159
2017-07-10,206.24446
2017-07-11,206.73162
2017-07-12,206.95306
2017-07-13,211.02746
2017-07-14,212.09035
2017-07-17,211.07174
2017-07-18,212.22321
2017-07-19,214.08326
2017-07-20,214.96900
2017-07-21,210.23029
2017-07-24,211.73605
2017-07-25,217.84765
2017-07-26,221.78919
2017-07-27,224.40213
2017-07-28,230.29229
2017-07-31,230.24801
2017-08-01,224.84500
2017-08-02,230.69088
2017-08-03,234.18955
2017-08-04,232.41807
2017-08-07,227.72365
2017-08-08,231.08946
2017-08-09,231.00089
2017-08-10,232.90523
2017-08-11,227.94508
2017-08-14,227.14792
2017-08-15,220.99203
2017-08-16,223.16209
2017-08-17,223.07352
2017-08-18,225.68645
2017-08-21,230.02657
2017-08-22,231.57662
2017-08-23,231.66519
2017-08-24,229.09655
2017-08-25,229.71656
2017-08-28,229.71656
2017-08-29,228.69796
2017-08-30,229.89371
2017-08-31,233.34810
2017-09-01,235.38530
2017-09-04,232.94951
2017-09-05,237.51107
2017-09-06,241.27547
2017-09-07,239.85828
2017-09-08,241.58547
2017-09-11,240.03543
2017-09-12,243.84411
2017-09-13,245.88131
2017-09-14,251.37290
2017-09-15,248.80425
2017-09-18,245.79274
2017-09-19,250.57573
2017-09-20,253.32152
2017-09-21,255.66873
2017-09-22,257.57307
2017-09-25,263.15323
2017-09-26,264.70328
2017-09-27,260.14172
2017-09-28,260.40744
2017-09-29,252.52436
2017-10-02,246.54562
2017-10-03,248.53853
2017-10-04,248.00709
2017-10-05,252.83437
2017-10-06,245.79274
2017-10-09,244.86271
2017-10-10,250.75288
2017-10-11,248.58282
2017-10-12,248.58282
2017-10-13,251.81577
2017-10-16,254.60585
2017-10-17,255.22586
2017-10-18,257.08592
2017-10-19,256.06732
2017-10-20,256.37733
2017-10-23,255.49159
2017-10-24,256.15589
2017-10-25,258.85740
2017-10-26,260.18601
2017-10-27,266.38618
2017-10-30,268.60053
2017-10-31,271.70062
2017-11-01,270.06200
2017-11-02,269.22055
2017-11-03,272.01063
2017-11-06,284.63242
2017-11-07,285.03100
2017-11-08,283.25952
2017-11-09,285.60673
2017-11-10,284.98671
2017-11-13,278.74225
2017-11-14,269.75199
2017-11-15,271.25775
2017-11-16,270.94774
2017-11-17,271.65633
2017-11-20,271.65633
2017-11-21,275.81931
2017-11-22,278.65368
2017-11-23,280.20372
2017-11-24,281.57662
2017-11-27,280.11515
2017-11-28,281.48804
2017-11-29,282.28521
2017-11-30,281.35518
2017-12-01,285.96103
2017-12-04,281.00089
2017-12-05,281.00089
2017-12-06,275.68645
2017-12-07,276.21789
2017-12-08,282.81665
2017-12-11,290.61116
